package,version,riskLevel,riskScore,toolCount,hasPostInstall,typosquatRisk,scannedAt
@kansei-link/mcp-server,0.20.6,CLEAN,0,0,false,false,2026-05-08T10:56:27.547Z
@karakeep/mcp,0.31.0,CLEAN,0,0,false,false,2026-05-08T10:56:28.293Z
@karsten684/glitchtip-mcp-server,0.1.6,CLEAN,0,7,false,false,2026-05-08T10:56:29.385Z
@kb-labs/agent-mcp,2.94.0,CRITICAL,100,20,false,false,2026-05-08T10:56:30.496Z
@keenable/mcp-server,0.1.5,MEDIUM,20,6,false,false,2026-05-08T10:56:31.402Z
@keepgoingdev/mcp-server,0.14.2,LOW,10,0,false,false,2026-05-08T10:56:32.563Z
@kekwanulabs/syncline-mcp-server-go,1.1.1,MEDIUM,15,0,true,false,2026-05-08T10:56:34.868Z
@kelceyp/caw-server,1.0.188,CLEAN,0,0,false,false,2026-05-08T10:56:36.410Z
@aithos/mcp,0.6.1,CLEAN,0,0,false,false,2026-05-08T11:04:44.845Z
@bsbofmusic/cdper-mcp,1.8.3,LOW,10,0,false,false,2026-05-08T11:04:45.966Z
@caliu-notes/mcp,1.2.1,CLEAN,0,0,false,false,2026-05-08T11:04:46.918Z
@caytoo/mcp,1.3.14,CLEAN,0,0,false,false,2026-05-08T11:04:47.914Z
@cognisos/fabric-mcp,0.2.0-rc.26,CRITICAL,100,72,false,false,2026-05-08T11:04:49.121Z
@cyanheads/openalex-mcp-server,0.6.8,LOW,5,0,false,false,2026-05-08T11:04:50.023Z
@danielrosehill/google-workspace-mcp,4.6.1,CLEAN,0,0,false,false,2026-05-08T11:04:50.945Z
@debian777/kairos-mcp,4.4.0,LOW,10,0,false,false,2026-05-08T11:04:51.975Z
@dikshitrj/quickfill-mcp,1.3.0,CRITICAL,100,4,false,false,2026-05-08T11:04:53.423Z
@diskd-ai/email-client-mcp,0.1.29,HIGH,50,0,false,false,2026-05-08T11:04:54.365Z
@finaegis/mcp,0.1.6,CLEAN,0,0,false,false,2026-05-08T11:04:55.408Z
@florexlabs/docs-to-mcp-types,0.2.2,CLEAN,0,0,false,false,2026-05-08T11:04:56.597Z
@gitwand/mcp,2.8.1,CLEAN,0,16,false,false,2026-05-08T11:04:57.581Z
@h1deya/langchain-mcp-tools,0.4.2,CLEAN,0,0,false,false,2026-05-08T11:04:58.599Z
@hazeljs/mcp,0.8.2,MEDIUM,20,0,false,false,2026-05-08T11:04:59.791Z
@hitheo/mcp,0.2.2,CLEAN,0,22,false,false,2026-05-08T11:05:00.817Z
@hlos/mcp-sdk,0.2.0,LOW,10,0,false,false,2026-05-08T11:05:01.985Z
@iflow-mcp/usgs-quakes-mcp,1.0.0,CLEAN,0,6,false,false,2026-05-08T11:05:03.009Z
@imagetalk/mcp,0.1.6,CLEAN,0,0,false,false,2026-05-08T11:05:03.962Z
@infrastellar/tesseract-mcp,0.1.3,LOW,10,0,false,false,2026-05-08T11:05:05.014Z
@iqsteel/mcp-bridge,0.13.0,LOW,5,1,false,false,2026-05-08T11:05:05.911Z
@isteam/mcp,3.0.0,CRITICAL,75,0,false,false,2026-05-08T11:05:06.920Z
@jawnty/agentdesk-mcp,0.1.4,MEDIUM,25,0,false,false,2026-05-08T11:05:08.102Z
@jetbrains/mcp-proxy,1.8.0,CLEAN,0,0,false,false,2026-05-08T11:05:08.853Z
@jihyunlab/mcp-mailer,1.0.4,CLEAN,0,0,false,false,2026-05-08T11:05:09.905Z
@jingjingbox/mcp-cli-bridge,3.0.9,CLEAN,0,0,false,false,2026-05-08T11:05:11.247Z
@josephyan/qingflow-app-builder-mcp,0.2.0-beta.1018,MEDIUM,15,0,true,false,2026-05-08T11:05:12.380Z
@josephyan/qingflow-app-user-mcp,0.2.0-beta.1018,MEDIUM,15,0,true,false,2026-05-08T11:05:13.598Z
@json-render/mcp,0.19.0,CLEAN,0,0,false,false,2026-05-08T11:05:14.466Z
@jungle-grid/mcp,0.1.8,CLEAN,0,18,false,false,2026-05-08T11:05:15.548Z
@kausalayer/mcp,1.5.1,HIGH,55,28,false,false,2026-05-08T11:05:16.619Z
@kernlang/mcp,3.4.5,CRITICAL,100,0,false,false,2026-05-08T11:05:17.632Z
@kernlang/mcp-server,3.4.5,CRITICAL,90,8,false,false,2026-05-08T11:05:18.511Z
@kernlang/review-mcp,3.4.5,LOW,10,0,false,false,2026-05-08T11:05:19.703Z
@kevinwatt/mcp-server-searxng,0.3.9,CLEAN,0,2,false,false,2026-05-08T11:05:20.669Z
@kevinwatt/shell-mcp,0.4.17,CLEAN,0,0,false,false,2026-05-08T11:05:21.496Z
@kickflow/mcp-server,0.1.7,CLEAN,0,0,false,false,2026-05-08T11:05:22.940Z
@kimsungwhee/apple-docs-mcp,1.0.26,CLEAN,0,0,false,false,2026-05-08T11:05:24.032Z
@kimtaeyoon83/mcp-server-youtube-transcript,0.1.1,CLEAN,0,2,false,false,2026-05-08T11:05:24.940Z
@kimuson/modular-mcp,0.0.10,MEDIUM,30,4,false,false,2026-05-08T11:05:25.849Z
@kintone/mcp-server,1.3.12,CLEAN,0,0,false,false,2026-05-08T11:05:26.723Z
@kirbah/mcp-youtube,1.1.6,CLEAN,0,0,false,false,2026-05-08T11:05:27.521Z
@kirkdeam/puppeteer-mcp-server,1.1.0,MEDIUM,20,8,false,false,2026-05-08T11:05:28.519Z
@kjob/mcp-server,0.2.0,LOW,5,16,false,false,2026-05-08T11:05:29.582Z
@klodr/gmail-mcp,0.9.0,MEDIUM,30,52,false,false,2026-05-08T11:05:30.347Z
@klouwer94/ast-indexer,0.1.18,CLEAN,0,0,false,false,2026-05-08T11:05:31.615Z
@knip/mcp,0.0.28,MEDIUM,25,13,false,false,2026-05-08T11:05:32.589Z
@knowledgine/mcp-server,0.7.0,CLEAN,0,0,false,false,2026-05-08T11:05:33.881Z
@kocierik/mcp-nomad,0.3.0,CLEAN,0,0,false,false,2026-05-08T11:05:34.788Z
@kognar/nginx-manager-mcp-server,0.1.2,CLEAN,0,0,false,false,2026-05-08T11:05:35.814Z
@appranks.app/mcp-server,1.0.3,CLEAN,0,0,false,false,2026-05-08T11:31:48.835Z
@komandr/mcp-server,0.7.0,CLEAN,0,0,false,false,2026-05-08T11:31:49.895Z
@kongyo2/npm-info-mcp-server,1.1.1,CLEAN,0,0,false,false,2026-05-08T11:31:50.794Z
@kontekst/mcp-server,1.2.0,MEDIUM,25,6,false,false,2026-05-08T11:31:51.951Z
@korfu/bitbucket-mcp,1.3.0,HIGH,40,36,false,false,2026-05-08T11:31:52.805Z
@kotocoop/tahti,1.1.0,CRITICAL,80,2,false,false,2026-05-08T11:31:54.242Z
@krozov/maven-central-mcp,0.14.0,LOW,10,0,false,false,2026-05-08T11:31:55.113Z
@kryptsec/mcp-server,0.4.0,CRITICAL,100,44,false,false,2026-05-08T11:31:56.060Z
@kubb/mcp,4.37.5,CLEAN,0,0,false,false,2026-05-08T11:31:56.716Z
@kubb/plugin-mcp,4.37.5,HIGH,50,0,false,false,2026-05-08T11:31:57.242Z
@kud/mcp-datadog,0.2.0,CRITICAL,100,350,false,false,2026-05-08T11:31:58.146Z
@kud/mcp-jenkins,2.0.2,MEDIUM,25,76,false,false,2026-05-08T11:31:58.806Z
@kylewadegrove/cutline-mcp-cli-staging,0.37.0,HIGH,55,148,false,false,2026-05-08T11:32:00.117Z
@l3g/mcp-server,0.1.1,CLEAN,0,0,false,false,2026-05-08T11:32:01.064Z
@langchain/mcp-adapters,1.1.3,LOW,10,0,false,false,2026-05-08T11:32:01.544Z
@langwatch/mcp-server,0.7.0,CLEAN,0,0,false,false,2026-05-08T11:32:02.465Z
@lark-project/mcp,0.0.1,CLEAN,0,0,false,false,2026-05-08T11:32:03.215Z
@larksuiteoapi/lark-mcp,0.5.1,CLEAN,0,0,false,false,2026-05-08T11:32:04.034Z
@larryhudson/linear-mcp-server,0.1.4,LOW,10,0,false,false,2026-05-08T11:32:04.764Z
@last9/mcp-server,0.7.1,MEDIUM,30,0,true,false,2026-05-08T11:32:05.577Z
@lastest/mcp-server,0.3.2,CLEAN,0,0,false,false,2026-05-08T11:32:06.601Z
@laststance/electron-mcp-server,2.0.1,CRITICAL,100,80,false,false,2026-05-08T11:32:07.429Z
@launchdarkly/mcp-server,0.6.1,CLEAN,0,0,false,false,2026-05-08T11:32:08.198Z
@lazyants/hetzner-mcp-server,2.0.0,CLEAN,0,0,false,false,2026-05-08T11:32:08.850Z
@lazyants/lexware-mcp-server,2.0.1,CLEAN,0,0,false,false,2026-05-08T11:32:09.698Z
@lbruton/specflow,3.7.0,HIGH,50,0,false,false,2026-05-08T11:32:10.828Z
@lcm2m/caddis-mcp,0.4.1,CLEAN,0,0,false,false,2026-05-08T11:32:11.715Z
@leadclaw/mcp-server,1.0.3,CLEAN,0,24,false,false,2026-05-08T11:32:12.723Z
@ledric/mcp-server,0.3.5,LOW,5,40,false,false,2026-05-08T11:32:13.511Z
@leila329/nei-mcp-server,0.0.17,HIGH,50,8,false,false,2026-05-08T11:32:14.640Z
@leonardocrdso/office365-mcp-server,1.2.1,CLEAN,0,0,false,false,2026-05-08T11:32:15.489Z
@leonardsellem/n8n-mcp-server,0.1.8,HIGH,60,4,false,false,2026-05-08T11:32:16.055Z
@letpeoplework/lighthouse-mcp-http,1.0.1,MEDIUM,30,44,false,false,2026-05-08T11:32:17.233Z
@letpeoplework/lighthouse-mcp-stdio,1.0.1,CLEAN,0,0,false,false,2026-05-08T11:32:18.241Z
@letsrunit/mcp-server,0.20.0,CLEAN,0,0,false,false,2026-05-08T11:32:19.049Z
@leval/mcp-grafana,1.0.3,HIGH,50,88,false,false,2026-05-08T11:32:19.723Z
@lg-mcp/embeddable-uis,0.1.0,CLEAN,0,0,false,false,2026-05-08T11:32:20.476Z
@lg-mcp/hooks,0.2.0,CLEAN,0,0,false,false,2026-05-08T11:32:21.286Z
@lhremote/mcp,0.20.1,CLEAN,0,0,false,false,2026-05-08T11:32:22.141Z
@liangshanli/mcp-server-mysql,3.1.0,MEDIUM,15,0,false,false,2026-05-08T11:32:22.885Z
@lindoai/mcp-server,1.0.12,MEDIUM,25,0,false,false,2026-05-08T11:32:23.920Z
@line-harness/mcp-server,0.13.1,HIGH,50,0,false,false,2026-05-08T11:32:24.634Z
@line/line-bot-mcp-server,0.4.2,MEDIUM,30,0,false,false,2026-05-08T11:32:25.095Z
@lionchat/mcp-server,0.2.0,CLEAN,0,0,false,false,2026-05-08T11:32:25.882Z
@lishenxydlgzs/aws-athena-mcp,1.0.1,HIGH,45,10,false,false,2026-05-08T11:32:26.718Z
@lkbaba/mcp-server-gemini,2.0.0,CLEAN,0,8,false,false,2026-05-08T11:32:27.681Z
@llamaindex/llama-cloud-mcp,2.4.1,HIGH,60,2,false,false,2026-05-08T11:32:28.558Z
@llmindset/hf-mcp-server,0.3.12,MEDIUM,15,2,false,false,2026-05-08T11:32:29.396Z
@llui/mcp,0.0.34,CRITICAL,100,118,false,false,2026-05-08T11:32:30.307Z
@loadmill/mcp,0.3.0,CLEAN,0,2,false,false,2026-05-08T11:32:31.064Z
@crscreditapi/finstack-mcp-server,0.1.0-a04547f,HIGH,50,6,false,false,2026-05-09T03:46:07.706Z
@kula-ai/mcp-server,0.1.4,CLEAN,0,0,false,false,2026-05-09T03:46:08.733Z
@localstack/localstack-mcp-server,0.4.0,CRITICAL,100,29,false,false,2026-05-09T03:46:12.030Z
@lockon0927/woocommerce-mcp,1.0.6,HIGH,50,110,false,false,2026-05-09T03:46:13.247Z
@lodd/mcp-server,0.1.12,CLEAN,0,0,false,false,2026-05-09T03:46:14.210Z
@longtable/mcp,0.1.45,CLEAN,0,0,false,false,2026-05-09T03:46:15.154Z
@loopops/mcp-server,3.19.0,LOW,10,0,false,false,2026-05-09T03:46:16.088Z
@lottiefiles/creator-mcp,0.1.2,CLEAN,0,0,false,false,2026-05-09T03:46:16.873Z
@lousy-agents/mcp,5.14.0,MEDIUM,15,0,false,false,2026-05-09T03:46:18.045Z
@lovrabet/dataset-mcp-server,1.4.4,LOW,5,0,false,false,2026-05-09T03:46:19.012Z
@luchiniatwork22/moneta-mcp-server,0.0.7,CLEAN,0,0,false,false,2026-05-09T03:46:20.200Z
@lumenstrust/mcp-server,1.2.0,LOW,5,22,false,false,2026-05-09T03:46:21.400Z
@lynx-js/docs-mcp-server-canary,0.2.2,CLEAN,0,0,false,false,2026-05-09T03:46:22.594Z
@maasy-ai/mcp-server,1.4.0,CLEAN,0,0,false,false,2026-05-09T03:46:23.588Z
@macroforge/mcp-server,0.1.80,CLEAN,0,10,false,false,2026-05-09T03:46:24.838Z
@magicuidesign/mcp,2.0.0,CLEAN,0,0,false,false,2026-05-09T03:46:25.574Z
@magnusrodseth/shadcn-mcp-server,1.1.2,LOW,10,8,false,false,2026-05-09T03:46:26.478Z
@maievevii/mcp-server-win,1.0.1,CLEAN,0,0,false,false,2026-05-09T03:46:28.751Z
@maiife-ai-pub/mcp-audit,0.2.2,CLEAN,0,4,false,false,2026-05-09T03:46:29.743Z
@mainahq/mcp,1.7.0,CLEAN,0,0,false,false,2026-05-09T03:46:30.744Z
@maito-app/mcp-server,0.1.5,LOW,10,0,false,false,2026-05-09T03:46:31.781Z
@makehq/mcp-server,0.5.0,CLEAN,0,0,false,false,2026-05-09T03:46:32.613Z
@makeplane/plane-mcp-server,0.1.5,CLEAN,0,0,false,false,2026-05-09T03:46:33.431Z
@maltjoy/mcp-server,0.4.0,CLEAN,0,10,false,false,2026-05-09T03:46:34.441Z
@mandujs/mcp,0.36.2,CLEAN,0,0,false,false,2026-05-09T03:46:35.576Z
@manfred-kunze-dev/backbone-mcp-server,3.0.4,CLEAN,0,0,false,false,2026-05-09T03:46:36.614Z
@mantine/mcp-server,9.1.1,LOW,5,4,false,false,2026-05-09T03:46:37.629Z
@mapbox/mcp-server,0.2.0,CLEAN,0,0,false,false,2026-05-09T03:46:38.667Z
@mapleflow/mcp-server,0.18.1,CLEAN,0,0,false,false,2026-05-09T03:46:39.671Z
@marcos-heidemann/waha-mcp-server,2.3.0,CLEAN,0,0,false,false,2026-05-09T03:46:40.704Z
@markidy/mcp-server,0.1.12,CLEAN,0,0,false,false,2026-05-09T03:46:41.831Z
@marqa/mcp-server,0.1.1,CLEAN,0,0,false,false,2026-05-09T03:46:42.983Z
@marwansaab/obsidian-modified-mcp-server,0.6.0,CRITICAL,100,64,false,false,2026-05-09T03:46:44.094Z
@masonator/coolify-mcp,2.8.1,LOW,5,10,false,false,2026-05-09T03:46:44.912Z
@masonl/strava-mcp-server,1.2.1,CRITICAL,70,24,false,false,2026-05-09T03:46:46.087Z
@mastergo/magic-mcp,0.1.7-beta.0,CLEAN,0,0,false,false,2026-05-09T03:46:46.877Z
@mastra/mcp,0.14.5,CLEAN,0,0,false,false,2026-05-09T03:46:47.595Z
@mastra/mcp-docs-server,0.13.48,CRITICAL,75,26,false,false,2026-05-09T03:46:48.541Z
@mastra/mcp-registry-registry,0.10.22,LOW,5,60,false,false,2026-05-09T03:46:49.969Z
@mastra/ragie,1.2.12,CLEAN,0,0,false,false,2026-05-09T03:46:51.216Z
@maytapi/mcp-server,1.1.0,CLEAN,0,0,false,false,2026-05-09T03:46:52.335Z
@mbelinky/x-mcp-server,1.1.0,LOW,5,10,false,false,2026-05-09T03:46:53.319Z
@mcp_factory/canva-mcp-server,1.0.0,CLEAN,0,50,false,false,2026-05-09T03:46:54.277Z
@mcp-abap-adt/interfaces,7.1.0,CLEAN,0,0,false,false,2026-05-09T03:46:55.221Z
@mcp-apps/api-tools-mcp-server,1.0.47,CRITICAL,85,10,false,false,2026-05-09T03:46:56.295Z
@mcp-apps/azure-devops-mcp-server,1.0.47,CRITICAL,80,32,false,false,2026-05-09T03:46:57.484Z
@mcp-apps/kusto-mcp-server,1.0.47,MEDIUM,30,6,false,false,2026-05-09T03:46:58.346Z
@mcp-apps/pdf-tools-mcp-server,1.0.47,CLEAN,0,6,false,false,2026-05-09T03:46:59.412Z
@mcp-b/chrome-devtools-mcp,2.3.1,CLEAN,0,0,false,false,2026-05-09T03:47:00.491Z
@mcp-b/transports,2.3.1,CLEAN,0,0,false,false,2026-05-09T03:47:01.448Z
@agonx402/protocol-mcp,0.4.2,HIGH,40,9,false,false,2026-05-10T03:57:40.074Z
@alexdx/chronicle-mcp,0.4.7,MEDIUM,30,0,true,false,2026-05-10T03:57:41.048Z
@caikiji/mcp-search,1.4.8,LOW,5,3,false,false,2026-05-10T03:57:42.054Z
@downatthebottomofthemolehole/megalinter-mcp-server,3.0.2,LOW,5,38,false,false,2026-05-10T03:57:43.179Z
@explorrrr/boj-mcp-server,0.3.4,CLEAN,0,0,false,false,2026-05-10T03:57:44.121Z
@fictjs/mcp,0.21.0,CLEAN,0,0,false,false,2026-05-10T03:57:45.150Z
@innova-ccs/metadata-mcp,1.7.0,LOW,10,54,false,false,2026-05-10T03:57:46.369Z
@instacodeio/icloud-calendar-mcp-server,0.1.4,CLEAN,0,0,false,false,2026-05-10T03:57:47.487Z
@kevinwatt/mcp-webhook,0.2.3,HIGH,50,4,false,false,2026-05-10T03:57:48.483Z
@kiroku/cli,1.7.18,CLEAN,0,0,false,false,2026-05-10T03:57:49.381Z
@knorq/docx-mcp-server,3.1.0,LOW,5,0,false,false,2026-05-10T03:57:50.470Z
@kya-os/mcp-i-core,1.7.0,CLEAN,0,0,false,false,2026-05-10T03:57:51.771Z
@limitrum/mcp-server,0.1.1,CLEAN,0,2,false,false,2026-05-10T03:57:52.744Z
@lineman-io/mcp,2.5.16,MEDIUM,35,0,false,false,2026-05-10T03:57:54.454Z
@lyrra/mcp-server,1.1.10,LOW,10,0,false,false,2026-05-10T03:57:55.615Z
@maiife-ai-pub/mcp-doctor,0.2.2,MEDIUM,30,6,false,false,2026-05-10T03:57:56.483Z
@manicjs/mcp,1.0.5,CLEAN,0,0,false,false,2026-05-10T03:57:57.421Z
@mapbox/mcp-devkit-server,0.8.0,MEDIUM,20,56,true,false,2026-05-10T03:57:58.563Z
@mattgreathouse/brightdata-mcp,2.9.4,LOW,5,29,false,false,2026-05-10T03:57:59.677Z
@mclawnet/mcp-server,0.1.4,MEDIUM,20,48,false,false,2026-05-10T03:58:00.736Z
@mcp-abap-adt/auth-providers,1.0.5,HIGH,40,0,false,false,2026-05-10T03:58:01.756Z
@mcp-abap-adt/connection,1.8.0,CLEAN,0,0,false,false,2026-05-10T03:58:02.793Z
@mcp-b/react-webmcp,2.3.1,CLEAN,0,0,false,false,2026-05-10T03:58:03.830Z
@mcp-b/webmcp-ts-sdk,2.3.1,CLEAN,0,0,false,false,2026-05-10T03:58:04.802Z
@mcp-devtools/jira,0.2.6,CLEAN,0,0,false,false,2026-05-10T03:58:05.655Z
@mcp-layer/error,0.2.1,CLEAN,0,0,false,false,2026-05-10T03:58:06.624Z
@mcp-layer/session,1.0.1,CLEAN,0,0,false,false,2026-05-10T03:58:07.561Z
@mcp-s/mcp,1.0.35,HIGH,40,6,false,false,2026-05-10T03:58:09.221Z
@mcp-ui/client,7.1.1,CRITICAL,100,0,false,false,2026-05-10T03:58:10.446Z
@mcp-ui/server,6.1.0,HIGH,50,0,false,false,2026-05-10T03:58:11.548Z
@mcp-use/cli,3.1.3,HIGH,65,0,false,false,2026-05-10T03:58:12.343Z
@mcp-use/inspector,5.0.0,MEDIUM,15,0,false,false,2026-05-10T03:58:13.563Z
@mcpcentral/mcp-time,0.0.5,CLEAN,0,0,false,false,2026-05-10T03:58:14.502Z
@mcpfun/mcp-server-ccxt,1.2.1,CLEAN,0,0,false,false,2026-05-10T03:58:15.436Z
@mcphero/mcp,1.3.0,CLEAN,0,0,false,false,2026-05-10T03:58:16.461Z
@mcpjam/sdk,1.3.2,LOW,10,0,false,false,2026-05-10T03:58:17.668Z
@mcpmarket/mcp-auto-install,0.1.9,CRITICAL,100,16,false,false,2026-05-10T03:58:18.562Z
@mcpservers/openrouterai,2.3.0,HIGH,50,8,false,false,2026-05-10T03:58:19.280Z
@meetdewey/mcp,1.5.5,CLEAN,0,0,false,false,2026-05-10T03:58:20.279Z
@meewmeew/mcp,0.0.6,CRITICAL,100,64,false,false,2026-05-10T03:58:21.496Z
@megalinker/mbcli,0.1.48,CLEAN,0,0,false,false,2026-05-10T03:58:22.517Z
@memberjunction/ai-mcp-client,5.33.0,CLEAN,0,0,false,false,2026-05-10T03:58:23.478Z
@memberjunction/ai-mcp-server,5.33.0,CRITICAL,100,52,false,false,2026-05-10T03:58:24.665Z
@memlab/mcp-server,2.0.3,CLEAN,0,0,false,false,2026-05-10T03:58:25.581Z
@mercle/mcp-server,1.1.8,CLEAN,0,0,false,false,2026-05-10T03:58:26.677Z
@meshimize/mcp-server,0.1.18,CLEAN,0,0,false,false,2026-05-10T03:58:27.739Z
@meshy-ai/meshy-mcp-server,0.3.0,MEDIUM,30,0,false,false,2026-05-10T03:58:28.590Z
@metalevel/snapix-mcp-server,1.0.0,CLEAN,0,0,false,false,2026-05-10T03:58:29.634Z
@metamcp/mcp-server-metamcp,0.6.5,CLEAN,0,0,false,false,2026-05-10T03:58:30.545Z
@metorial/mcp-sdk-utils,2.1.0,CLEAN,0,0,false,false,2026-05-10T03:58:31.437Z
@a5c-ai/babysitter-sdk,5.0.0,CLEAN,0,0,false,false,2026-05-11T04:08:30.960Z
@actwith-ai/mcp-server,0.15.1,CRITICAL,100,146,false,false,2026-05-11T04:08:32.933Z
@aithr-ai/mcp-server,1.2.3,CRITICAL,100,45,false,false,2026-05-11T04:08:34.193Z
@aiwerk/mcp-server-wheel-size,0.3.2,CLEAN,0,0,false,false,2026-05-11T04:08:35.178Z
@amplify-ai/mcp-server,2.0.1,CLEAN,0,0,false,false,2026-05-11T04:08:36.148Z
@apexradius/apex-automation-mcp,1.3.1,CRITICAL,90,14,false,false,2026-05-11T04:08:37.146Z
@augmnt-sh/mindcache,0.3.1,CLEAN,0,0,false,false,2026-05-11T04:08:38.176Z
@authloop-ai/mcp,0.3.0,CLEAN,0,0,false,false,2026-05-11T04:08:39.191Z
@autobound-ai/mcp-server,1.0.0,CLEAN,0,0,false,false,2026-05-11T04:08:40.196Z
@azure/ai-projects,2.1.1,CLEAN,0,0,false,false,2026-05-11T04:08:41.075Z
@bekatechnology/mcp-server,0.1.2,LOW,10,0,false,false,2026-05-11T04:08:42.035Z
@bizscope-ai/mcp,1.0.0,CLEAN,0,0,false,false,2026-05-11T04:08:42.965Z
@bromso/figma-mcp,1.6.0,CRITICAL,100,118,false,false,2026-05-11T04:08:44.433Z
@bulkpublishing/mcp-server,1.4.0,LOW,5,0,false,false,2026-05-11T04:08:45.548Z
@choplin/mcp-gemini-cli,0.2.0,CRITICAL,80,0,false,false,2026-05-11T04:08:46.623Z
@closedloop-ai/mcp-client,1.5.0,CLEAN,0,4,false,false,2026-05-11T04:08:47.553Z
@cloudbase/cloudbase-mcp,2.18.0,MEDIUM,15,0,false,false,2026-05-11T04:08:48.615Z
@cocoon-ai/mcp-perforce,1.2.1,LOW,5,50,false,false,2026-05-11T04:08:49.704Z
@codify-ai/mcp-client,1.0.32,CLEAN,0,0,false,false,2026-05-11T04:08:50.844Z
@contextarchitect/kie-ai-mcp-server,3.2.0,MEDIUM,20,106,false,false,2026-05-11T04:08:52.409Z
@cooperco/component-library-mcp-server,0.1.93,CLEAN,0,0,false,false,2026-05-11T04:08:53.379Z
@corelayer-ai/mcp,0.1.0,CLEAN,0,0,false,false,2026-05-11T04:08:54.382Z
@cuppa-ai/mcp-server,0.1.0,CLEAN,0,0,false,false,2026-05-11T04:08:55.608Z
@cyb3rk1d/todo-ai-mcp,1.1.1,CLEAN,0,0,false,false,2026-05-11T04:08:56.660Z
@cyberdeck-club/mcp-server,0.1.2,MEDIUM,15,0,true,false,2026-05-11T04:08:57.684Z
@cybrium-ai/mcp-server,0.3.0,LOW,10,0,false,false,2026-05-11T04:08:58.567Z
@cypherindustries/factory-mcp-server,1.3.3,CLEAN,0,0,false,false,2026-05-11T04:08:59.517Z
@dataflint/mcp-server,1.0.34,CLEAN,0,0,false,false,2026-05-11T04:09:00.628Z
@debugg-ai/debugg-ai-mcp,2.9.1,CLEAN,0,0,false,false,2026-05-11T04:09:01.645Z
@dedot-ai/mcp,0.2.3,CLEAN,0,0,false,false,2026-05-11T04:09:02.629Z
@deepakd/tekionai-mcp-client,1.4.13,CRITICAL,90,20,false,false,2026-05-11T04:09:03.656Z
@dylanc1317/leadcloser-mcp,1.0.1,CLEAN,0,0,false,false,2026-05-11T04:09:04.837Z
@dypai-ai/mcp,1.5.10,CRITICAL,100,32,false,false,2026-05-11T04:09:05.970Z
@elsium-ai/mcp,0.12.1,LOW,10,0,false,false,2026-05-11T04:09:06.955Z
@fazer-ai/mcp-obsidian,1.2.0,CRITICAL,80,0,false,false,2026-05-11T04:09:07.981Z
@felores/kie-ai-mcp-server,3.2.1,MEDIUM,20,100,false,false,2026-05-11T04:09:09.233Z
@fload-ai/mcp,0.2.1,CLEAN,0,0,false,false,2026-05-11T04:09:10.366Z
@fre4x/comfyui,1.0.65,CLEAN,0,0,false,false,2026-05-11T04:09:11.388Z
@genzagentsio/mcp-server,0.5.3,CLEAN,0,32,false,false,2026-05-11T04:09:12.602Z
@github/copilot,1.0.44,HIGH,43.333333333333336,0,false,false,2026-05-11T04:09:15.520Z
@grail-ai/mcp,0.2.1,MEDIUM,30,0,false,false,2026-05-11T04:09:16.710Z
@haimkastner/workforce-ai-mcp,1.0.0-rc.4,CRITICAL,80,52,false,false,2026-05-11T04:09:18.039Z
@handle-ai/mcp,1.0.3,CLEAN,0,9,false,false,2026-05-11T04:09:19.098Z
@henrychong-ai/mcp-neo4j-knowledge-graph,2.0.3,LOW,10,0,false,false,2026-05-11T04:09:20.174Z
@hirey-ai/mcp-server,0.1.24,CRITICAL,100,36,false,false,2026-05-11T04:09:21.256Z
@hovecapital/read-only-postgres-mcp-server,0.1.0,CLEAN,0,6,false,false,2026-05-11T04:09:22.111Z
@hyperdrive-eng/mcp-nodejs-debugger,0.2.2,MEDIUM,15,0,true,false,2026-05-11T04:09:22.951Z
@iamsamuelfraga/mcp-holded,1.0.5,CLEAN,0,0,false,false,2026-05-11T04:09:24.080Z
@iflow-mcp/linancn-tiangong-ai-mcp,0.0.18,CLEAN,0,0,false,false,2026-05-11T04:09:25.034Z
@iflow-mcp/mcp-mermaid,0.1.3,MEDIUM,15,2,true,false,2026-05-11T04:09:25.996Z
@1key4ai/mcp-lab,1.11.6,CRITICAL,100,120,false,false,2026-05-11T17:51:53.382Z
@adonisjs/core,6.21.0,CLEAN,0,0,false,false,2026-05-11T17:51:54.229Z
@agentica/core,0.45.0,HIGH,60,0,false,false,2026-05-11T17:51:55.491Z
@agentica/rpc,0.45.0,CLEAN,0,0,false,false,2026-05-11T17:51:56.668Z
@agentreserve/mcp-tools,0.1.1,CLEAN,0,0,false,false,2026-05-11T17:51:57.741Z
@agentstudio/mcp-client,0.0.5,CLEAN,0,0,false,false,2026-05-11T17:51:58.833Z
@agenttrust-sdk/mcp,0.3.1,CRITICAL,85,46,false,false,2026-05-11T17:52:00.065Z
@agforge/engine,0.1.2,CLEAN,0,0,false,false,2026-05-11T17:52:01.292Z
@ai-capabilities-suite/mcp-client-base,1.0.2,CLEAN,0,0,false,false,2026-05-11T17:52:03.017Z
@aigne/example-mcp-github,1.17.6,CLEAN,0,0,false,false,2026-05-11T17:52:03.985Z
@aigne/example-mcp-sqlite,1.19.6,CLEAN,0,0,false,false,2026-05-11T17:52:05.009Z
@airframeai/mcp-client,1.2.1,CLEAN,0,0,false,false,2026-05-11T17:52:06.062Z
@aisf/mcp-client,1.0.9,MEDIUM,25,6,false,false,2026-05-11T17:52:07.031Z
